V1,V2
-2.23455794931183,3.77767889025316
9.24520898546111,-26.8779117679682
-0.682905276352531,-2.21342363624048
11.3235173654894,17.4114512729693
-1.16214743616367,-6.15788734779685
-11.8261268685784,-7.83337087578091
-6.33285545331973,-7.95291023399186
-3.77690555176214,-10.7120611770235
-6.77352904328141,-8.56089446526638
1.85983812392242,-22.2480039225985
1.89440243213188,-15.2651892911877
1.10608393514243,-8.36084707772354
-3.80010466778918,-3.10290128369673
-3.56141204964656,-17.2511128202553
-16.0865680499233,-9.6412225831755
-7.6393458894263,3.01497266038091
-1.07704455655845,-12.4614937167797
-5.70258237757287,-0.535126573958021
-3.77567403895784,-19.1517499252597
-8.51929749937217,-12.0067170694283
3.4695940262117,-15.1255826493194
-5.77836031144994,-2.36564442774736
1.71260824330488,-0.28374538978316
2.31405931127069,-22.5276445234428
-0.387921741526079,-14.9687984834521
-5.41989025444978,-1.68952170557863
-1.14509263938432,-25.1433984459937
7.99636101489391,-6.52451109059987
-8.61851224296161,-3.1000458608195
-5.64182272737478,-1.87004510589897
-3.14020767592931,1.90889463920381
-6.71862973217203,-12.42319455733
-1.51861067424747,-3.05729405983711
-3.92331518530917,-5.04276337673104
-3.63103120314979,-17.5125052148059
-33.9816028283786,10.7719120861025
-4.65726465639094,-8.70350999634911
-32.4681363154514,10.1489102664034
-5.14257962539506,-17.5466537173509
-0.0549501360527736,-20.5914374539987
-7.02976160852045,-9.91725398321328
-16.0777462046184,-9.60600948914185
-6.11039757913644,-2.75768192568619
-4.40526877456609,-17.1019292269999
5.08007585291904,4.09977654568588
-4.80887803234175,-11.9712886012926
2.3021817684908,-1.15806676960155
3.92708161723908,-19.8846612977123
0.0410420920729415,-22.787336935914
-3.47129888794398,-16.2379708945811
-6.59292794528599,-14.4721793474665
-4.87796757687918,-6.79986459200005
1.44976685144184,-17.3013993921049
-16.7329946811948,-6.61789056363679
-6.11513582587506,-10.8237616894518
2.70340860781782,3.66654240825623
-7.71984951102192,7.05340813600277
1.42197260565166,-23.5292188659783
-3.16128629526216,-7.31429305036937
-1.56480583297061,-25.2103410794192
-5.64262828871595,-2.13753980517467
-10.023832944131,-1.64018927352395
-16.0995425933405,-9.69500238056293
-9.23327483973927,-5.41551034771319
-1.55793581595958,-25.2497711049654
-6.08435105678734,-10.8734825894264
-1.01084395605183,-7.09767809648306
-3.29011792130811,-7.27655253122508
-5.69263464785671,-6.73519091549091
-6.01103289977689,-5.43421245507927
-6.49581681503113,-9.39870086967722
-35.6876900484176,12.2215606646315
-3.60855198858138,-0.0928600526543097
-4.54166289420024,-12.8670078744664
-7.30322956416673,-6.20636581362032
-3.31851210140774,-15.3024790896087
2.10690322059493,-22.8727840881369
-6.15666696060776,-2.82729670195692
-33.2082113378951,10.0200253131803
-16.0978317145274,-9.68691070498513
10.976337012839,-30.7095023301955
-26.311226668414,-7.83294502233043
-6.94071775029119,-10.7501765562928
-1.12426738550184,-7.59257860386034
-3.78229262502814,-0.0320120023018875
2.49058203256632,-20.9821904868072
-5.74296390712109,-13.9488090783492
1.27917941899338,-21.1723400446241
3.00682736937533,3.93554546306723
-5.67153541767929,-4.36027489262458
0.704870097770088,-23.710812143423
-6.12673610460964,-9.08528541678196
-1.6833851010297,-11.2068274191651
-9.13078402304131,-15.3152618007096
-6.59974593106595,-12.8179590804638
-6.5908709027783,-2.99287061044845
-5.67602652640831,-15.2601069508285
-0.366971409790586,-27.2000262726306
-0.182530791041244,-21.1384747705181
-4.98064857333238,-16.0454140112872
-7.81972382163109,-9.92220426853962
14.3270549861782,-8.41185564999245
-38.5661033581888,3.19598782762186
-9.04783050309809,-15.304625724921
-12.6466913119891,6.94098994283745
-10.8033056428184,-5.70769636777713
2.57403622463648,-20.9540321719215
-5.48864427821524,-1.45253758214382
-5.61370972893499,-6.45828640034927
-3.9851017745185,-5.13969496151952
-5.33640709470027,-6.11542542347069
-9.13747680644807,-9.57870796867142
2.23967954693406,-14.0143106659281
-5.74767894640971,-2.84343546075262
-36.1026146944405,11.5868820581374
-23.3784447223939,-14.4918881987854
-10.0289506156403,-1.28710562527945
-3.51046080718006,-18.9561207921219
-11.7559353962103,-7.99571048584149
-5.46427825160534,-1.95372994251727
-6.26730009022088,-4.24352428880867
-4.43924041976146,-1.39150787033388
-15.7656865003153,-8.45759374822693
-3.16193882282092,-10.8393900641609
15.0037950328297,-15.6352541562067
-6.12537386863061,-13.6388305853715
0.642796217227127,-14.8689343924742
-4.05412034178251,-0.0567367378678581
-32.4903284019246,10.1064399623978
3.88066661538159,-2.26095976608417
-1.71640207405684,2.84986386988284
-10.9207946341615,-16.82435981855
2.08266615040851,-19.7545681758605
1.0445035432725,-22.9595872973461
-7.10574078543611,-6.98187451859406
-5.41623619647948,-1.95857910302321
-35.6814229252016,12.2249266755676
-10.9163922048655,-16.6285586768464
-34.1523465827577,10.0604277957878
-4.2382099442082,-14.9361889515478
-5.64236891365164,-2.13583997952922
-2.61517899216419,-13.7820979821949
-3.98664858065404,-9.44933515224472
-6.93763124050812,-3.2391528034514
-5.48444708904791,-1.7917493901876
-5.17077838151249,-13.611387802014
-5.19963469088132,2.59101484170189
0.982973511190727,-22.8564896051888
-5.0818716566331,-9.94442345545682
-5.88656282927786,-12.1364601496401
4.13756424384527,-1.01899085130984
0.507404840315888,3.2452107931729
-4.66162893756826,-17.0147793528201
9.16537597469074,-33.534754385378
-10.4684944379847,-11.2491687186427
-4.87882970968244,-9.448143393604
-4.16795495001864,-8.91013733811795
-1.60384807993142,-25.3367431544314
-6.41952427073176,-11.097579789524
-4.69374002386074,-17.1229163326193
2.50617296562842,-20.1465070300956
-2.17018571679199,3.07609933358116
-14.8737849851927,-4.36842306731353
-6.08201914644517,-10.8021796156123
0.348168056892603,-4.69107082465495
-4.43463165795655,-8.66797900015615
-3.12878569554525,-9.98005591645986
-34.5979793771605,9.71518775503821
-10.6647231639754,3.65331084485973
-3.87307595101451,-17.4232176924567
0.670576723015632,1.58115809133609
-7.02462952897504,-4.4137782393718
-4.15585304186157,-17.2354614150583
-3.04740620200103,2.37902627168123
7.40301407323552,-32.194579766736
-10.68636323732,-8.96838590276553
-0.835401364319905,-22.6074923272644
-8.73048835997979,-6.39276460714982
-7.78450340456552,-10.6216255960808
-1.69677281731724,-5.85269734610467
-8.51901411506243,-13.3394075847833
-5.14958367594845,-2.14043663547913
-8.80332669450937,-5.08278956607028
-24.8899974545368,-3.43714736645095
-7.38870139761504,-6.87246889927344
-23.6150136114603,-14.6617010007518
-11.2319733906766,3.97145726144054
-6.70399613229607,-13.1649368742812
-7.77008332807092,-5.95868184924114
-5.44333744100114,-14.2868909642349
-11.5410083511203,6.34918426408663
-6.07247679514053,-13.9372537148665
-7.89280683232587,-15.3107898398513
-2.65543364068122,-19.3265791688337
-33.9244248653318,3.25968478912053
-1.56098877657771,-25.2459283256094
-8.38591457107234,-11.9052739210378
-14.9305879670917,-6.12213320604182
3.49548026936961,0.480792074517085
3.9080311215772,-22.1385592172143
8.70870366818944,-32.4032302003323
2.62932790822775,-21.6208660891616
-8.19764874221714,-12.7807890929961
-10.796112426055,3.49499082561649
2.12437104270846,-22.4623907379807
-4.66954080542655,-9.25933762612846
-2.92256798155067,-0.0489316115079031
-0.984587141188182,-13.8269896485059
-4.99570285769077,-6.23831114884277
-7.63713730005859,-6.10043573486866
-7.17130975428014,-8.98153307838247
8.12395344749223,-3.22849072844773
-6.19183169147006,-13.5419522797118
-0.597616410565151,-21.5503922176397
1.24576343852426,-12.4461335081612
-4.98180074773795,-7.18140769498048
-6.07140230248128,-8.63189174926877
-0.650079185445248,-12.7191482110619
-16.0543793917201,-9.51701979239252
-9.1610778426081,-2.06069278316197
2.32515930991389,-20.4694567368261
-1.96152068857633,-20.6053422942307
-7.81694504583373,-6.71899470583462
-4.80564949251438,-13.8664183908649
-0.398938767730157,-24.1733540584805
-5.36675844520494,-6.02717902867469
-4.59414009595843,-16.983868564021
-10.1532603561321,-3.01698174399808
-7.25914420624306,-5.37057899097096
-0.630833698576995,-12.9868620141031
-5.13719091561394,-6.5626927726662
-15.8736807920502,-8.83655066421438
-8.82731472841585,1.874196783098
-2.61504177674996,-10.6686010791427
-1.57219344795838,-25.270133551008
-2.53128472588387,1.5430789411487
0.103728888621607,-23.8052707810398
9.21098947120073,-32.8973083697042
-5.68237549120157,-7.30464669520057
-7.77231444461244,-4.14320839565399
-38.6867548941636,3.16676960900402
-5.36760577149913,-5.9914249098196
-2.88252581510215,2.20478968705688
-6.32576721830572,-13.6353782042924
2.08734305563757,-21.0804424988865
8.52905364569564,-33.7276148054956
-11.8818212923996,6.83885689371821
-5.04310729390502,-6.14988322646493
-6.53388495588702,-8.86986897592596
0.862678511555534,-11.3601262063067
4.14613229645576,-19.8983017357869
-31.1292261114709,-4.8477929269228
0.0275974769966748,-24.4599292967742
-4.87349451913238,2.31305313463149
-2.41161626581813,-1.13414699204478
-4.4181085820479,-0.514967810649841
-29.8406923076017,-16.5787518895036
-5.30035856130959,-5.86658224219148
1.46109049515282,-22.7376626126032
-9.58692288888024,2.75473435987043
12.5364809282295,-30.0784313724769
-4.83227592550738,-17.4183290944576
-3.76172074517884,-19.1632620022926
2.4464830481895,-21.7265977360378
2.7831070607248,-21.929301926913
-3.20601079568864,-0.458335673515177
-1.56925181872856,-25.2663867803664
-5.0868840562166,-13.5832123527341
10.7913899336985,-30.7858626652253
5.12402223150251,-19.5417048739894
9.01913031776466,-30.7520467351619
22.6165006935338,-20.0408721275505
-6.59550753574637,-12.8487547869296
2.24649340050979,-21.3688349015417
1.59797244879624,-21.2510049991764
-1.6454358477393,3.35356593558215
0.0319319619338135,-21.5707128370286
-10.0970477301462,3.5773125947278
-32.2550024608586,9.84347474651758
12.0663014263819,8.21094876081459
13.6412434976453,-5.54666782693555
13.4048847132166,-15.2166711707555
-6.49848265476302,-5.56330810554256
-5.9699373933998,2.88632243076512
-16.078126635206,-9.60752062416857
-1.98857000407738,3.21200881829746
-3.62271001155801,-6.25148654801895
-14.9434002038614,-7.55430043693832
-1.35753179549846,-24.6013060995429
-5.83843754758556,-0.0376871327115738
-4.82103197684712,-4.5550048096053
-13.7345393371413,-16.3859184790707
-7.44354064167247,-5.04094536706931
-4.12091425190672,-3.07237183537312
-11.2647192522147,-10.8086316796524
-6.0013301076003,-8.65789847586775
-5.70902382984382,-1.00061783050812
3.73961847375261,-16.3892145724688
-13.0601626075661,-0.281017840982099
-0.526487550083821,-22.4289468203736
-7.80541958354683,2.45194929970904
-4.11994650533314,3.90045705496829
-3.58903763840242,2.92960167057324
-5.13315656402119,-5.94212452648471
-5.39956874426523,5.88285424654577
-14.2698311981053,3.09644518009421
-9.61908956542217,-1.89444456701085
1.14430878778036,-21.045621706642
2.47531721265467,-21.7825149568359
-1.65021505017008,-25.4431156224967
-3.10591512196065,-10.2388540702616
-6.46604621295641,-11.1798546014744
4.01732176846546,-16.2008974261389
-5.80922997848172,-4.71265673196129
14.5179874963535,12.5017342154002
6.21853272832091,-19.624008628678
-1.63490765024139,-25.4207899919097
0.549038503529981,-1.03173242830023
-5.35762186435156,-11.3698629555112
-14.9305100159419,-5.93408809370094
-2.74347970496787,-17.3040087245338
-6.95505028316328,-9.99552569945841
-7.38749461269713,-6.79321776257692
1.56473182416465,-22.6772121369601
-16.0948018483595,-9.67435859328836
-36.2095083442747,10.3637903567794
-4.62077799354946,-8.23828250777788
-5.36403521073543,-4.05427905356913
-4.70851768766032,-0.72964048952329
-8.51066203920236,-14.3140669195544
-4.52969888786305,-5.65063707019775
-1.52961240614854,-12.4658635387063
1.9516501355268,-22.0468440908749
-3.79735471717723,-17.103683424061
-4.71448150814641,-9.25715133337367
-12.1081716328905,6.28988833844762
-0.424488447525089,-3.11908002415459
-5.08325105256772,-15.9232012505715
-3.9955217003537,4.39163738180653
3.39502533199058,-20.3830904775495
2.08030401937422,-20.9693289815433
-4.14521563050993,-17.2342800138229
-6.78157087898073,-12.8898855723931
-4.39165550571874,1.94779823747784
-1.01158011762517,1.99477061143066
-4.12752817406186,-12.8975353355917
-6.09751596341837,-2.76497917445622
-0.547995855976764,4.6527435728834
-1.14552001507896,-25.1139147677451
12.188986789552,-29.9866461214898
-1.36853389713526,-1.31188099692839
-5.02420106074671,-16.2697820725338
-10.5309493879152,-2.90164973287505
-3.35305479442614,2.36940691110605
1.79934756241125,-23.1405106208485
16.7705489403257,-36.6301387295968
-0.871347870852181,1.28461954870383
-6.67165252773179,-10.6768121542468
-6.55451836760751,-9.47413326290591
5.6318199911313,-21.0734898018847
-0.0314961372764685,-24.3384584345471
-5.81456806757458,-14.7615871220193
-10.7609849686866,-15.9122025206715
-2.74538269510139,-11.1857308599491
-4.21735925942967,-15.0597489620641
-3.68758600413022,1.04512806505338
-0.291867719498689,-14.8744512204127
-6.0981592405464,-2.6349931851434
-12.0081362019033,3.8336765214631
-9.08825295913623,-2.92927567577951
-5.44669799163014,6.41617406950778
-4.01484726574763,0.0852834282974811
-6.52798652727394,-11.031292342445
-25.4877201913751,-6.78459709211916
1.51129828355936,4.04871290874904
-3.2507290397264,2.66861254095212
-5.31878781158314,-1.76949420700869
-11.5124489743911,-7.9673886761303
-6.45204418916089,-9.74599739234314
-1.31398111644517,3.84105695187653
-4.69768836701118,-7.50882559131387
-5.44011008320172,-9.2816394980956
10.6345764205478,-24.7464716771519
-35.1936137731917,12.2008859962126
-32.7710723197169,10.2658089716451
-5.17511694719378,0.764830484175988
2.93687538544412,-21.6465184111971
-14.3986202022901,-7.23466383913114
-4.2281123212899,-16.9822916053126
-2.15459512449702,-7.61071268957734
-5.46968216976739,2.66693561690475
4.82634928823689,-20.1946429432902
-6.34189020244055,3.98036866295746
10.2525921438591,20.0992670559308
-6.14626446286613,-8.5207393183964
-33.3035900632429,9.59809140861117
-7.76534231162543,-11.4772094933244
-1.30210092995592,3.85310653472937
-33.4142208647929,9.97984632600643
-7.4652126683705,-15.1017621650565
-4.49216072946146,-12.7740143398654
-2.97800340813099,2.14361323566669
-24.0804588253355,-10.0516387226768
-0.911444205009945,2.07584987018526
1.84080627745267,-20.1162794128168
-11.6651461648783,-1.62507260135308
1.78126052212276,-22.6455317263983
-2.13507145103003,-7.6017079029822
-25.262599605151,-11.7693851870069
-16.0702088364239,-9.57713280783158
-9.09793883976498,2.90814404040179
-5.04689530737258,-9.80486846248061
-1.29496518330027,-1.29732506737424
-4.03715002089628,-4.0403939575459
-10.9125503599024,-16.6168678516561
-5.30769870272813,-3.39772290812848
9.10607561950645,-32.5700314719749
8.01406672331992,-3.1010727192192
-1.8051522061718,-0.107080206637041
-2.73074012467719,-20.4399018004481
-6.15394677154359,-12.6538789927464
-3.63696036974701,-17.2076216488618
-5.02663003544179,-7.21333308232232
-6.98802899567229,-4.73992386539551
-35.8281550293019,10.1177004017612
-6.61238456086897,-4.5740602119123
-4.34450953931413,-17.1189656986831
12.310196765691,-4.73592509179698
-6.33348401179964,-13.6552131187529
-3.12893621363994,-3.38790698731331
-11.9970135887809,4.97071829787848
-8.24747841773383,2.13540998104901
-6.35060019083961,4.17304069665046
0.0823412319237717,-22.4641505083689
-4.70058577823669,-3.37584981705799
12.1822831620151,-4.52391852377234
-4.85036287955069,-17.396082263481
-1.56516704187926,-23.8949050350697
8.60195801705975,-33.7291985950653
-12.7423338503043,-15.4867273683525
-3.91973117159976,-7.41370552725238
2.69234300798374,-21.812920947061
-8.58784920612315,2.61607274366702
-6.70931553845775,-1.69280562979918
-3.03265294097233,-19.1493625839875
-4.03307806289974,-5.06831447289913
2.2337047966897,-21.7055883535261
-38.5813618444977,3.19608746451852
-12.1571494573548,4.11445776581116
-3.26161311441998,-12.9561990175848
-16.0758251311266,-9.59863773667012
1.71264044199466,-0.803741765220689
-2.18230264112339,-2.6977651363901
-4.34642799689916,-0.474793430165141
-2.74598615305947,-9.21489773065883
-2.58958931662603,5.28050151773395
-13.0643412939934,-16.0511388222825
-17.5163870003277,4.367689174607
-1.23160531729337,-17.1072234081546
2.11438076987761,-13.9590147946052
-1.50596208201964,-6.42857154663407
-9.84829156855977,-15.0730987268653
-16.0975776000006,-9.68589774763266
1.91256914627976,-19.9496456299969
-10.5461108824252,-15.4259496118123
0.0191411198700971,-24.4054155248509
4.31850511011511,3.49664937556946
8.95110327071233,-27.8141092342392
-5.01424603465403,-8.04642124685626
-4.79891080996384,2.90336817061326
-6.47087707127126,-9.76400791626217
-4.11741520571647,-7.27699070560936
1.99127738128571,-22.5368020741263
0.0485280549857127,-27.3516317537987
-3.82172829743562,-1.03413536791692
1.14263632771023,-22.8141618628954
1.70139480553262,-15.7443836024682
-34.144545304312,9.12801368043207
-4.56235844167869,-2.02405675825097
-32.504811300879,8.57600987759183
-34.6326002210762,12.2394164085387
-28.4316349819455,-12.2123705218177
-1.72566338697617,-11.0857878938593
9.13696773522583,-33.5942832336201
-1.58030967308276,-25.2807864998367
-2.35455324946746,2.92287714088895
-7.81805181026311,-2.32461733808473
1.40257483237334,-20.1509031388264
-14.6463508655758,-7.5360596082445
-8.19024067192477,-12.0003556859029
0.931405131645691,-0.76779396142585
4.13388728224556,-1.03718632630925
-33.8691171814314,10.965196106906
-30.4966543991672,-4.33921871536762
-14.892907610656,-18.8525080397809
1.08287235513964,-13.3813961813321
-16.0901468441106,-9.65539694542197
-7.44603191571105,1.76531204410289
-5.52910625384917,-11.6355720126908
-1.37704005272533,3.44950143563807
16.9094759800715,-36.6057647133161
9.17090960633536,-33.8047250938837
-0.606304373392456,-20.9956287339415
1.69819903705568,-0.267773177798227
-0.015392956897624,2.93220821564616
9.07908452014678,-28.127001232841
-4.4914734031076,-13.0009678062372
-13.9945984290117,0.955173555942225
-6.1297499580473,-2.83422456573403
-4.58218816969782,-16.8251929201982
-6.44790132093688,-9.13123611460273
-6.3274049640375,3.59982877237318
1.85642816001659,-23.0726082892139
3.95418478823178,-19.8588123752672
-4.251816892143,-14.9113509693539
-7.22109922255684,-6.20424871620455
-6.0146341567296,-2.67980672896138
-6.00481008527705,-12.5220679227805
-5.96627548018478,-6.3920247513171
-4.04993773692561,0.201699951443661
1.78928665412728,3.85659480394749
-10.7830503582149,-1.05444089807648
-11.2841955166016,-0.942797963276052
3.28269297302329,-15.0691334768312
-9.78341425910734,-1.24976161264853
-7.73386951514659,-5.80639788046319
5.20913976087297,-1.71107040623193
-35.6821189163133,12.2213970457139
-7.97188240136386,-5.83993758674828
-0.481246097402688,-21.7876954854203
-1.37514182739837,-5.50547653707131
-3.39342257140659,3.29885486560383
-12.7656971506421,6.45600360904481
-8.97559433748151,-0.6974433905665
13.1814555948069,-31.3450110182939
-14.9646133461481,-7.51757309248143
11.7949331637825,-27.4111799922922
0.556177345574774,-14.6433003410433
8.44824914696,-33.7369421151297
-10.5485687575921,-4.10860666183002
-7.43417438754408,-6.14136770894033
-7.86238066607552,-6.00463004842069
1.63688781803961,-21.4943812756483
-8.98833831697782,-2.88980025627314
1.44226134806851,-1.80120064117895
8.52119377785727,-33.7286934601993
-6.08193772717785,-8.79088341274863
-4.72180871713291,-4.40339368734329
-2.29217513941528,-20.0762549277965
-6.84021236484294,-11.3525546751183
-3.15913129659986,2.70146012532597
-8.57000389083843,1.95492094757353
-7.6496477306997,-10.5538871235148
-6.7678854129011,-7.85686455267726
-38.4499972425333,3.18332712157618
-16.0812349869918,-9.61974764024685
-10.5094054471858,-3.79046314626415
-6.78457333283037,-2.54834648022086
-2.6404488770045,-8.92386598847831
-2.62380385619269,-3.74551976560657
-6.61850659048703,-8.86635176373334
4.11450138779985,-20.1725316323287
9.24399624248562,-26.8012755264608
-5.98386651967892,-14.3433050724191
-5.21930027515871,-0.084070477252018
-7.71787579893657,-10.3066976927037
-4.62579314727062,-16.5986197654793
2.23824437257715,-20.2843838868844
-5.96539812022492,-2.07467593317751
-8.77120961090261,-0.410180901346707
-23.5427258570943,-14.4908991310337
0.0194600898352933,-24.3890281516205
-15.7351418590666,-8.36336453159835
-5.85689897766916,-5.05060417205656
-3.1141380002817,-8.68353205033844
1.29655066867451,-12.4038641075984
11.2318699487006,-6.27198219001438
-7.94569593633329,-2.36637352870195
-8.23607373118452,-12.6855840595076
-0.263077675460242,-12.5924943726086
-1.36796638806689,-6.26011677585107
22.9382767242336,-5.78879109352573
-5.03327420138353,-17.4740798800177
-6.66632456308091,2.30372562950598
-2.00513143510078,3.86961130366191
-2.38986563484521,-9.15348551687141
-6.15870553371202,-12.4586620320208
-11.8569593068363,-3.88451572070289
-10.6775721288868,-15.7653688658064
-12.5498401026804,-5.05807363084167
-8.82527234049394,-18.3592921607455
-3.42498548693443,-10.5866855767006
-9.37751064326231,3.63889390807694
-6.480666879782,-13.2035840075965
-5.3018574527018,-1.58995628658509
-32.5031492403137,8.56649726747542
7.05392321060575,-4.21026180858297
-3.40438565625188,2.83599366076255
-6.16718360188054,-15.1044078409002
-5.50599635600703,3.07701859973988
-2.96956334020369,2.4029747751847
4.82429217980379,-20.4441323526869
-2.91940783680947,-19.0832288261815
-4.57991651702665,-1.86007476094371
-4.18809129456562,-4.92139224733957
-5.39788610199087,-7.48711204215415
-5.35464248630356,-16.0292463151758
5.20055286570135,-19.8879109745321
-5.18631075127463,-7.68386287036521
-29.7821562200171,-16.6775819143818
-5.77276797675285,-2.03721020536617
-3.64722339215849,-0.0187993256777442
-3.40451793645707,-0.779027181279016
-10.7077700747253,-1.10453482340264
-6.00610187398684,-11.6024078812335
-11.2568078425577,5.36601612637919
9.7562733263444,-28.8117801883755
-12.5672346133769,-1.13788126078934
-7.83292231540866,-2.07478757235977
-7.4169392531844,-14.7167232088044
-36.5202818938988,2.92690716338567
-0.966764181056556,-13.9152191100713
4.0630346822043,-20.1126182288674
9.48898728490926,-6.95152042354895
-16.0862443114249,-9.63989948082095
11.9247117007771,-28.2051760944175
-6.56742850053222,-5.50432647428455
-0.909508757016485,-13.1498969881365
-10.3720848424249,0.440246208385348
-30.0514598020404,-16.5838203179626
-6.49422688110813,-11.1136365296086
-6.36592107529642,-8.69391049323615
-2.74446181116491,-21.640793212946
-9.81045229774269,2.40789912915575
-10.8958959932205,3.57289991143426
-3.05116317537387,2.589305574342
-8.28871536124422,-9.40597039457953
-6.20227235911929,-12.2607025947019
2.86189429076725,4.55369046503712
-6.30033498412414,-12.6856306357967
1.72584472913895,-20.4783605917235
-0.448099866517718,-21.5125915725564
-3.69864947643865,-17.1621817899024
-0.645339470704624,2.65117222261758
-12.2442374915679,-7.57741131614509
-1.50730688464606,4.05086085081456
-6.51370018237384,-12.8732242056667
-16.0992962259367,-9.69383726448431
-7.59487046840092,2.91592242077298
-10.733810764552,3.56246092518219
9.60242543523346,-26.9635562220717
-6.55183557523961,-8.43603060212865
-16.0800292987245,-9.61504890821824
